;rede_id;redner_id;redner_name;fraktion;rolle_kurz;sitzung-nr;sitzung-datum;rede_länge;anti_eliticm;people_centrism;left_wing_ideology;right_wing_ideology
9716;ID205117000;11005227;Nina Stahr;BÜNDNIS 90/DIE GRÜNEN;;51;08.09.2022;380;0.0085868;0.027547803;0.011207302;0.003367118
9717;ID205117100;11005239;Nico Tippelt;FDP;;51;08.09.2022;569;0.014761338;0.0390436;0.007312163;0.003723713
9718;ID204500200;11003865;Elisabeth Winkelmeier-Becker;CDU/CSU;;45;24.06.2022;1036;0.032759685;0.012525512;0.0062255277;0.0041353405
9719;ID204500300;11004444;Dirk Wiese;SPD;;45;24.06.2022;588;0.017992299;0.10163907;0.03748155;0.004587092
9720;ID204500400;11004891;Thomas Seitz;AFD;;45;24.06.2022;496;0.17548864;0.014726398;0.0076889964;0.0071097077
9721;ID204500600;11005186;Heidi Reichinnek;DIE LINKE;;45;24.06.2022;699;0.014395469;0.054970775;0.008296651;0.004773954
9722;ID204500700;11004742;Katrin Helling-Plahr;FDP;;45;24.06.2022;398;0.06825257;0.06996474;0.031087667;0.0046629063
9723;ID204500800;11005085;Susanne Hierl;CDU/CSU;;45;24.06.2022;662;0.071294725;0.011776532;0.008202;0.0060548596
9724;ID204500900;11005049;Sonja Eichwede;SPD;;45;24.06.2022;493;0.044562757;0.016762873;0.008158804;0.0044071344
9725;ID204501000;11004905;Beatrix von Storch;AFD;;45;24.06.2022;391;0.21551995;0.027691916;0.011842043;0.008516331
9726;ID204501100;11004395;Ulle Schauws;BÜNDNIS 90/DIE GRÜNEN;;45;24.06.2022;566;0.052362073;0.0579183;0.00951816;0.004462506
9727;ID204501200;11004661;Nicole Bauer;FDP;;45;24.06.2022;267;0.008510446;0.07942279;0.037331313;0.004951936
9728;ID204501300;11003586;Dorothee Bär;CDU/CSU;;45;24.06.2022;709;0.10120264;0.018843163;0.008913077;0.005233958
9729;ID204501400;11005251;Carmen Wegge;SPD;;45;24.06.2022;646;0.064446054;0.05311824;0.043114193;0.0050851232
9730;ID204501500;11005014;Carolin Bachmann;AFD;;45;24.06.2022;250;0.02326497;0.010423539;0.0045607695;0.003979277
9731;ID204501600;11005251;Carmen Wegge;SPD;;45;24.06.2022;190;0.011340804;0.0097852405;0.005129804;0.004801121
9732;ID204501700;11004665;Canan Bayram;BÜNDNIS 90/DIE GRÜNEN;;45;24.06.2022;350;0.093326256;0.057186678;0.029619128;0.0056907963
9733;ID204501800;11004844;Josephine Ortleb;SPD;;45;24.06.2022;560;0.08483483;0.02862436;0.012286232;0.00503711
9734;ID204501900;11005195;Tina Rudolph;SPD;;45;24.06.2022;735;0.04083275;0.06354477;0.03081252;0.004684494
9735;ID204502000;11003574;Dr. Günter Krings;CDU/CSU;;45;24.06.2022;791;0.093612015;0.04478649;0.035351794;0.005070702
9736;ID204502100;11005056;Sebastian Fiedler;SPD;;45;24.06.2022;1241;0.044909883;0.026011707;0.007003306;0.0045213876
9737;ID204502200;11005029;Gereon Bollmann;AFD;;45;24.06.2022;463;0.03662439;0.009430202;0.0056222207;0.004721188
9738;ID204502300;11004969;Marcel Emmerich;BÜNDNIS 90/DIE GRÜNEN;;45;24.06.2022;539;0.19247425;0.009677419;0.0070903646;0.004791937
9739;ID204502400;11004703;Anke Domscheit-Berg;DIE LINKE;;45;24.06.2022;515;0.036338262;0.014493135;0.0060876887;0.004308569
9740;ID204502500;11004796;Konstantin Kuhle;FDP;;45;24.06.2022;473;0.009365146;0.04473303;0.008860836;0.0041933963
9741;ID204502600;11004917;Alexander Throm;CDU/CSU;;45;24.06.2022;651;0.16394252;0.04990964;0.0346721;0.0076958677
9742;ID204502700;11005098;Anna Kassautzki;SPD;;45;24.06.2022;794;0.05530479;0.0139506515;0.0077073094;0.0044176825
9743;ID204502800;11005209;Eugen Schmidt;AFD;;45;24.06.2022;334;0.3182842;0.034403693;0.019484105;0.04219359
9744;ID204502900;11005132;Helge Limburg;BÜNDNIS 90/DIE GRÜNEN;;45;24.06.2022;692;0.11907101;0.008078054;0.005447553;0.0038425154
9745;ID204503000;11005129;Dr. Thorsten Lieb;FDP;;45;24.06.2022;459;0.056074984;0.00908987;0.004984277;0.0042569176
9746;ID204503100;11004926;Christoph de Vries;CDU/CSU;;45;24.06.2022;621;0.10866783;0.008316236;0.010052;0.005082783
9747;ID204503200;11005251;Carmen Wegge;SPD;;45;24.06.2022;870;0.048660193;0.02294979;0.00841234;0.0049558473
9748;ID204503300;11005133;Denise Loop;BÜNDNIS 90/DIE GRÜNEN;;45;24.06.2022;493;0.06853184;0.017301816;0.006864763;0.0043513356
9749;ID204503400;11005261;Mechthilde Wittmann;CDU/CSU;;45;24.06.2022;542;0.07721942;0.04862076;0.025554508;0.0042512193
9750;ID204503500;11004057;Manuel Höferlin;FDP;;45;24.06.2022;666;0.19282179;0.027424011;0.022123884;0.004657629
9751;ID204503600;11004244;Heike Baehrens;SPD;;45;24.06.2022;520;0.0068161753;0.033922005;0.008263712;0.004255276
9752;ID204503700;11004891;Thomas Seitz;AFD;;45;24.06.2022;425;0.08010256;0.017688164;0.007740638;0.0047466587
9753;ID204503800;11004742;Katrin Helling-Plahr;FDP;;45;24.06.2022;694;0.031564396;0.06610273;0.012415266;0.004568926
9754;ID204503900;11005022;Lukas Benner;BÜNDNIS 90/DIE GRÜNEN;;45;24.06.2022;724;0.008790363;0.013730046;0.005183351;0.0039601587
9755;ID204504000;11004146;Patrick Schnieder;CDU/CSU;;45;24.06.2022;694;0.0082984455;0.012483984;0.0054673487;0.0036097122
9756;ID204504100;11004905;Beatrix von Storch;AFD;;45;24.06.2022;284;0.032758664;0.016624857;0.0072172685;0.0042827977
9757;ID204504200;11004075;Pascal Kober;FDP;;45;24.06.2022;498;0.008128402;0.05590014;0.02796015;0.004448753
9758;ID204504300;11004802;Helge Lindh;SPD;;45;24.06.2022;839;0.0081666745;0.04173421;0.008560777;0.0039664125
9759;ID204504400;11004773;Dr. Kirsten Kappert-Gonther;BÜNDNIS 90/DIE GRÜNEN;;45;24.06.2022;641;0.007854643;0.019908335;0.006004454;0.0042537022
9760;ID204504500;11004033;Dr. Edgar Franke;SPD;;45;24.06.2022;579;0.0073384857;0.069452144;0.022360792;0.0039797686
9761;ID204504600;11004853;Stephan Pilsinger;CDU/CSU;;45;24.06.2022;657;0.024437003;0.06600703;0.020156283;0.0043493807
9762;ID204504700;11003848;Dr. Petra Sitte;DIE LINKE;;45;24.06.2022;522;0.012552377;0.022128033;0.007098749;0.004704336
9763;ID204504800;11004908;Benjamin Strasser;FDP;;45;24.06.2022;637;0.008928329;0.038300153;0.008145621;0.0042030625
9764;ID204504900;11004842;Jan Ralf Nolte;AFD;;45;24.06.2022;1357;0.10038624;0.0069654724;0.0047890544;0.0065370756
9765;ID204505000;11004950;Dr. Joe Weingarten;SPD;;45;24.06.2022;656;0.12805188;0.02002407;0.006006734;0.009639792
9766;ID204505100;11004924;Kerstin Vieregge;CDU/CSU;;45;24.06.2022;601;0.10437565;0.017826738;0.0056805294;0.009993807
9767;ID204505200;11005245;Niklas Wagener;BÜNDNIS 90/DIE GRÜNEN;;45;24.06.2022;752;0.010098842;0.06561259;0.006249126;0.005181664
9768;ID204505300;11005007;Ali Al-Dailami;DIE LINKE;;45;24.06.2022;481;0.12627828;0.010175254;0.006989183;0.008720462
9769;ID204505400;11004712;Dr. Marcus Faber;FDP;;45;24.06.2022;678;0.0154156;0.010689324;0.0045007337;0.004614087
9770;ID204505500;11004942;Marja-Liisa Völlers;SPD;;45;24.06.2022;851;0.022075517;0.054943107;0.005700662;0.005377775
9771;ID204505600;11004800;Jens Lehmann;CDU/CSU;;45;24.06.2022;757;0.07326971;0.026745116;0.0055778027;0.00488743
9772;ID204505700;11005080;Kathrin Henneberger;BÜNDNIS 90/DIE GRÜNEN;;45;24.06.2022;549;0.037415106;0.049029298;0.015920509;0.0048125903
9773;ID204505800;11004298;Mark Helfrich;CDU/CSU;;45;24.06.2022;673;0.115210004;0.007640194;0.008480053;0.04376915
9774;ID204505900;11004387;Andreas Rimkus;SPD;;45;24.06.2022;837;0.012980103;0.011771963;0.005271967;0.004288853
9775;ID204506000;11004752;Karsten Hilse;AFD;;45;24.06.2022;497;0.31125608;0.008574761;0.03492932;0.02147885
9776;ID204506100;11004667;Olaf in der Beek;FDP;;45;24.06.2022;494;0.029981218;0.025889399;0.0059498427;0.00513979
9777;ID204506200;11004091;Ralph Lenkert;DIE LINKE;;45;24.06.2022;282;0.045461133;0.010730786;0.019632272;0.00524595
9778;ID204506300;11005184;Henning Rehbaum;CDU/CSU;;45;24.06.2022;602;0.031613108;0.027252104;0.007764025;0.0049822708
9779;ID204506400;11004397;Udo Schiefner;SPD;;45;24.06.2022;619;0.09335691;0.0124796815;0.005442088;0.004739988
9780;ID204506500;11005026;René Bochmann;AFD;;45;24.06.2022;492;0.061318718;0.04336825;0.008929636;0.019669363
9781;ID204506600;11005224;Nyke Slawik;BÜNDNIS 90/DIE GRÜNEN;;45;24.06.2022;780;0.025295446;0.0137564335;0.007369298;0.004700988
9782;ID204506700;11004103;Thomas Lutze;DIE LINKE;;45;24.06.2022;450;0.08511924;0.012771754;0.005938497;0.0049583926
9783;ID204506900;11005052;Martina Englhardt-Kopf;CDU/CSU;;45;24.06.2022;665;0.0071765487;0.03241952;0.0059932526;0.0047776983
9784;ID204507000;11005240;Anja Troff-Schaffarzyk;SPD;;45;24.06.2022;495;0.048729967;0.011397082;0.0065194657;0.004289166
9785;ID204507100;11005023;Jürgen Berghahn;SPD;;45;24.06.2022;407;0.008466892;0.051820844;0.026022876;0.004140485
9786;ID204507200;11005242;Katrin Uhlig;BÜNDNIS 90/DIE GRÜNEN;;45;24.06.2022;440;0.042222805;0.0105463425;0.0063537313;0.0052523552
9787;ID204507300;11003780;Andreas Jung;CDU/CSU;;45;24.06.2022;965;0.058361605;0.020440847;0.007958969;0.01502849
9788;ID204507400;11005024;Bengt Bergt;SPD;;45;24.06.2022;751;0.01262026;0.032436553;0.0057472363;0.0053996868
9789;ID204507500;11004752;Karsten Hilse;AFD;;45;24.06.2022;568;0.5101428;0.027122272;0.066536106;0.23272087
9790;ID204507600;11004786;Dr. Lukas Köhler;FDP;;45;24.06.2022;550;0.038229764;0.022236831;0.02796433;0.005107578
9791;ID204507700;11004091;Ralph Lenkert;DIE LINKE;;45;24.06.2022;377;0.06661807;0.008708539;0.0068110577;0.00553111
9792;ID204507800;11004215;Harald Ebner;BÜNDNIS 90/DIE GRÜNEN;;45;24.06.2022;368;0.013515739;0.009681286;0.0052965935;0.0049437243
9793;ID204507900;11005138;Klaus Mack;CDU/CSU;;45;24.06.2022;559;0.18618809;0.030874653;0.008381693;0.005079709
9794;ID204508000;11005105;Helmut Kleebank;SPD;;45;24.06.2022;567;0.01022004;0.009639802;0.004893584;0.0046773097
9795;ID204508100;11005076;Ulrike Harzer;FDP;;45;24.06.2022;232;0.009647024;0.008440306;0.005427098;0.00547165
9796;ID204508200;11004258;Bernhard Daldrup;SPD;;45;24.06.2022;567;0.023883563;0.009009854;0.004613135;0.004624581
9797;ID204508300;11004119;Dr. Ingrid Nestle;BÜNDNIS 90/DIE GRÜNEN;;45;24.06.2022;663;0.009347616;0.008139422;0.0051932335;0.004567943
9798;ID204508400;11005068;Fabian Gramling;CDU/CSU;;45;24.06.2022;813;0.15136199;0.0124697555;0.013015488;0.0067576603
9799;ID204508500;11005090;Markus Hümpfer;SPD;;45;24.06.2022;820;0.04722021;0.053221274;0.02401024;0.0053545046
9800;ID204508600;11004791;Steffen Kotré;AFD;;45;24.06.2022;482;0.07956874;0.010607934;0.029560905;0.0057919296
9801;ID204508700;11005234;Konrad Stockmeier;FDP;;45;24.06.2022;525;0.011819681;0.008486867;0.0051975967;0.0049641137
9802;ID204508800;11004091;Ralph Lenkert;DIE LINKE;;45;24.06.2022;267;0.14789237;0.0086103985;0.09497898;0.0067202654
9803;ID204509000;11005218;Armin Schwarz;CDU/CSU;;45;24.06.2022;660;0.046986293;0.008283722;0.0054942216;0.0051548397
9804;ID204509200;11004692;Petr Bystron;AFD;;45;24.06.2022;548;0.05380065;0.007944971;0.0043462445;0.005019954
9805;ID204509300;11004828;Alexander Müller;FDP;;45;24.06.2022;688;0.052629903;0.020478934;0.005445323;0.0060255844
9806;ID204509400;11003746;Sevim Dağdelen;DIE LINKE;;45;24.06.2022;412;0.29213318;0.005688437;0.010232431;0.019173404
9807;ID204509500;11003199;Dietmar Nietan;SPD;;45;24.06.2022;567;0.1350577;0.11731735;0.029391255;0.0233613
9808;ID204509600;11005258;Tobias Winkler;CDU/CSU;;45;24.06.2022;623;0.049671307;0.012859647;0.004624156;0.0050333766
9809;ID204509700;11005155;Boris Mijatović;BÜNDNIS 90/DIE GRÜNEN;;45;24.06.2022;346;0.009210417;0.015835084;0.004570972;0.005331361
9810;ID204509800;11004019;Heike Brehmer;CDU/CSU;;45;24.06.2022;771;0.006574648;0.045339946;0.0108141685;0.0041316254
9811;ID205300200;11004415;Albert Stegemann;CDU/CSU;;53;21.09.2022;141;0.014497909;0.059471723;0.0057847854;0.005412153
9812;ID205300400;11004415;Albert Stegemann;CDU/CSU;;53;21.09.2022;98;0.090958156;0.009995414;0.0067279297;0.006113106
9813;ID205300600;11004011;Steffen Bilger;CDU/CSU;;53;21.09.2022;54;0.016204447;0.0066178218;0.004202887;0.0035544245
9814;ID205300800;11004011;Steffen Bilger;CDU/CSU;;53;21.09.2022;51;0.020852178;0.013647296;0.005831541;0.00885086
9815;ID205301000;11003576;Renate Künast;BÜNDNIS 90/DIE GRÜNEN;;53;21.09.2022;97;0.023473118;0.008649922;0.005319168;0.007222301
9816;ID205301200;11005123;Ina Latendorf;DIE LINKE;;53;21.09.2022;102;0.013951384;0.005437388;0.0038763357;0.003868801
9817;ID205301400;11005206;Peggy Schierenbeck;SPD;;53;21.09.2022;106;0.010348539;0.022080524;0.011215007;0.0056449734
9818;ID205301600;11003706;Artur Auernhammer;CDU/CSU;;53;21.09.2022;105;0.012105885;0.0096608065;0.00595584;0.0038958255
9819;ID205301800;11003706;Artur Auernhammer;CDU/CSU;;53;21.09.2022;55;0.15402265;0.015322854;0.0704342;0.008617442
9820;ID205302000;11003576;Renate Künast;BÜNDNIS 90/DIE GRÜNEN;;53;21.09.2022;240;0.03402026;0.015513423;0.0056278887;0.00538286
9821;ID205302200;11004858;Stephan Protschka;AFD;;53;21.09.2022;139;0.034633104;0.007850562;0.007667632;0.0062428094
9822;ID205302400;11004858;Stephan Protschka;AFD;;53;21.09.2022;179;0.14332667;0.008043226;0.0075964904;0.0073578847
9823;ID205302600;11004011;Steffen Bilger;CDU/CSU;;53;21.09.2022;92;0.018399987;0.005078847;0.004751943;0.0040183202
9824;ID205302800;11004792;Dr. Rainer Kraft;AFD;;53;21.09.2022;92;0.014028822;0.005371441;0.0056738122;0.003850504
9825;ID205303000;11004792;Dr. Rainer Kraft;AFD;;53;21.09.2022;120;0.01610958;0.008584356;0.0050826306;0.0063681733
9826;ID205303200;11005017;Karl Bär;BÜNDNIS 90/DIE GRÜNEN;;53;21.09.2022;73;0.08692731;0.0093528675;0.011027536;0.007918368
9827;ID205303400;11004678;Stephan Brandner;AFD;;53;21.09.2022;241;0.04552118;0.007239393;0.005198586;0.005063463
9828;ID205303600;11004678;Stephan Brandner;AFD;;53;21.09.2022;53;0.033050545;0.007917083;0.005257336;0.00651479
9829;ID205303800;11004789;Carina Konrad;FDP;;53;21.09.2022;216;0.051125;0.01438006;0.0053982944;0.004306616
9830;ID205304000;11004789;Carina Konrad;FDP;;53;21.09.2022;73;0.008282508;0.010222605;0.004039689;0.00475908
9831;ID205304200;11005047;Leon Eckert;BÜNDNIS 90/DIE GRÜNEN;;53;21.09.2022;69;0.013572832;0.0054968596;0.0042878166;0.004302152
9832;ID205304400;11003706;Artur Auernhammer;CDU/CSU;;53;21.09.2022;117;0.0138806505;0.0058351993;0.004074962;0.0042393263
9833;ID205304600;11003706;Artur Auernhammer;CDU/CSU;;53;21.09.2022;87;0.014431743;0.007686387;0.0044010063;0.0039681853
9834;ID205304800;11004754;Dr. Gero Clemens Hocker;FDP;;53;21.09.2022;91;0.0755337;0.0045869555;0.0045626843;0.0041723307
9835;ID205305000;11002812;Max Straubinger;CDU/CSU;;53;21.09.2022;119;0.019508895;0.008257059;0.0060047493;0.00645568
